plant_id,created_at,temperature,module_temperature,ambient_temperature,solar_irradiation
1535727,2023-07-21 06:06:19.000000 UTC,45.2,45.5,35.2,700
1535727,2023-09-06 03:54:36.000000 UTC,46.1,45.5,34.5,640
1535727,2023-07-26 05:14:19.000000 UTC,44.6,45.5,34.8,674
1535727,2023-08-21 05:09:20.000000 UTC,44.5,47.5,33.1,818
1535727,2023-03-03 05:44:45.000000 UTC,33,47.5,33.2,730
1535727,2023-07-30 04:14:19.000000 UTC,47,47.5,34.4,459
1535727,2023-07-30 04:14:19.000000 UTC,46.3,47.5,34.7,660
1535727,2023-08-30 05:34:30.000000 UTC,45.8,47.5,35.5,825
1535727,2023-07-30 09:54:31.000000 UTC,50.7,47.5,36.9,471
1535727,2023-09-07 07:34:20.000000 UTC,47.1,47.5,35.3,831
1535727,2023-07-31 09:04:19.000000 UTC,50,49.5,35.3,700
1535727,2023-08-20 05:59:32.000000 UTC,45.5,49.5,33.8,875
1535727,2023-08-17 09:04:19.000000 UTC,48.4,49.5,36.7,708
1535727,2023-07-22 08:42:40.000000 UTC,49.4,49.5,37.2,769
1535727,2023-07-22 08:42:40.000000 UTC,49.4,49.5,37.2,769
1535727,2023-07-30 04:54:19.000000 UTC,47.9,49.5,35.1,938
1535727,2023-08-01 06:34:28.000000 UTC,47.9,49.5,36.3,616
1535727,2023-08-01 06:34:28.000000 UTC,47.9,49.5,36.3,616
1535727,2023-07-15 05:09:20.000000 UTC,47.8,49.5,34.1,841
1535727,2023-07-28 08:39:19.000000 UTC,47.8,49.5,34.4,864
1535727,2023-07-22 04:49:25.000000 UTC,47.7,49.5,35.6,897
1535727,2023-07-22 04:49:25.000000 UTC,47.7,49.5,35.6,897
1535727,2023-08-17 08:39:24.000000 UTC,50,51.5,37,785
1535727,2023-08-17 04:59:21.000000 UTC,51.5,51.5,34.8,833
1535727,2023-07-18 07:49:19.000000 UTC,50.4,51.5,36.6,873
1535727,2023-07-22 08:04:21.000000 UTC,50.4,51.5,37.8,839
1535727,2023-07-25 07:24:32.000000 UTC,50.9,51.5,37,631
1535727,2023-07-22 07:24:19.000000 UTC,49.3,51.5,37,915
1535727,2023-09-17 07:54:19.000000 UTC,51.8,51.5,38.5,765
1535727,2023-07-18 05:54:19.000000 UTC,48.7,51.5,35.9,911
1535727,2023-08-30 06:49:22.000000 UTC,50.7,51.5,36.7,843
1535727,2023-09-09 06:24:19.000000 UTC,49.6,51.5,36.6,938
1535727,2023-08-17 06:24:29.000000 UTC,50,53.5,36.4,916
1535727,2023-08-17 06:22:30.000000 UTC,50,53.5,36.4,916
1535727,2023-07-24 06:04:26.000000 UTC,50.7,53.5,37.2,930
1535727,2023-09-16 07:29:28.000000 UTC,54,55.5,38.5,891
1535727,2023-09-05 07:49:20.000000 UTC,54.9,55.5,39.1,865
1535727,2023-03-17 02:14:26.000000 UTC,24,2.88,23.1,102
1535727,2023-03-15 11:19:28.000000 UTC,30,3.38,29.8,95
1535727,2023-03-14 03:19:36.000000 UTC,30,3.63,34.5,371
1535727,2023-03-15 11:14:28.000000 UTC,30,3.63,30.1,107
1535727,2023-03-17 02:54:33.000000 UTC,26,4.51,25.4,233
1535727,2023-03-14 01:29:28.000000 UTC,24,5.01,25,93
1535727,2023-03-14 10:59:45.000000 UTC,31,5.01,32.6,106
1535727,2023-03-17 01:44:32.000000 UTC,24,5.26,22.5,60
1535727,2023-03-17 03:19:27.000000 UTC,26,5.76,28.1,280
1535727,2023-03-16 14:25:36.000000 UTC,22,6.01,25.5,1
1535727,2023-03-16 14:29:30.000000 UTC,22,6.01,25.5,1
1535727,2023-03-15 01:19:32.000000 UTC,23,6.51,22.7,80
1535727,2023-03-15 01:29:28.000000 UTC,23,7.51,23,92
1535727,2023-03-16 14:19:33.000000 UTC,22,0.72,25.7,0
1535727,2023-03-16 14:58:24.000000 UTC,20,1.44,25.2,0
1535727,2023-03-15 03:54:46.000000 UTC,30,8.77,30,352
1535727,2023-03-14 09:53:35.000000 UTC,33,9.77,35.2,195
1535727,2023-03-14 09:54:28.000000 UTC,33,9.77,35.2,195
1535727,2023-03-14 03:14:51.000000 UTC,30,2.26,33.8,359
1535727,2023-03-16 01:29:47.000000 UTC,22,2.76,23.2,95
1535727,2023-03-17 05:59:32.000000 UTC,32,3.51,30.5,378
1535727,2023-03-17 05:39:39.000000 UTC,32,3.51,27.7,210
1535727,2023-03-17 05:44:42.000000 UTC,32,3.51,27.7,210
1535727,2023-03-17 05:49:28.000000 UTC,32,3.51,27.7,210
1535727,2023-03-14 02:19:33.000000 UTC,27,4.77,28.1,214
1535727,2023-03-16 06:44:28.000000 UTC,33,5.52,40.3,530
1535727,2023-03-16 09:49:50.000000 UTC,30,6.77,35.3,298
1535727,2023-03-16 15:44:33.000000 UTC,21,1.63,25.5,0
1535727,2023-03-14 13:09:30.000000 UTC,29,1.63,26.9,1
1535727,2023-03-15 15:54:33.000000 UTC,21,1.88,23.3,1
1535727,2023-03-15 08:14:30.000000 UTC,33,8.29,40.7,615
1535727,2023-03-14 09:42:47.000000 UTC,33,9.79,35.9,312
1535727,2023-03-14 09:44:29.000000 UTC,33,9.79,35.9,312
1535727,2023-03-14 15:54:27.000000 UTC,26,2.64,25.4,1
1535727,2023-03-15 04:39:46.000000 UTC,32,2.64,29.8,86
1535727,2023-03-14 12:39:33.000000 UTC,29,3.39,27.4,1
1535727,2023-03-15 04:54:28.000000 UTC,32,3.89,27.4,10
1535727,2023-03-15 04:44:26.000000 UTC,32,4.03,28.6,43
1535727,2023-03-14 01:59:33.000000 UTC,27,5.28,26.5,155
1535727,2023-03-16 07:39:37.000000 UTC,34,5.53,41.7,272
1535727,2023-03-15 09:24:42.000000 UTC,33,6.03,37.1,372
1535727,2023-03-14 04:39:29.000000 UTC,33,6.53,42.6,561
1535727,2023-03-14 04:44:29.000000 UTC,33,6.53,42.6,561
1535727,2023-03-16 08:49:36.000000 UTC,34,6.78,40.3,324
1535727,2023-03-17 00:44:33.000000 UTC,21,9.31,22.5,25
1535727,2023-03-15 12:04:33.000000 UTC,28,2.02,26.9,14
1535727,2023-03-15 12:09:29.000000 UTC,28,2.02,26.9,14
1535727,2023-03-14 12:44:28.000000 UTC,29,2.52,27.2,1
1535727,2023-03-14 03:24:28.000000 UTC,30,3.02,35,388
1535727,2023-03-14 04:34:33.000000 UTC,33,4.79,42,567
1535727,2023-03-16 07:34:35.000000 UTC,34,5.79,42.5,534
1535727,2023-03-14 09:24:27.000000 UTC,35,5.79,37.2,287
1535727,2023-03-17 00:24:32.000000 UTC,19,6.04,25.2,1
1535727,2023-03-16 23:39:32.000000 UTC,19,6.04,25.2,1
1535727,2023-03-16 23:44:28.000000 UTC,19,6.04,25.2,1
1535727,2023-03-17 00:09:33.000000 UTC,19,6.04,25.2,1
1535727,2023-03-17 00:14:28.000000 UTC,19,6.04,25.2,1
1535727,2023-03-16 21:15:33.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:19:28.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:24:29.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:34:33.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:39:27.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:54:32.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:24:40.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:29:37.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:34:35.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:39:56.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:44:36.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:49:28.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 22:59:33.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 23:09:56.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 23:14:44.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:04:56.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 21:09:28.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 20:54:33.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 23:16:29.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 23:19:27.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 23:24:28.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 23:29:37.000000 UTC,20,6.04,25.2,1
1535727,2023-03-16 17:14:32.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 17:19:27.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 17:28:31.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 17:29:28.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 19:03:49.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 19:04:29.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 19:09:29.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 19:14:29.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:14:33.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:24:45.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:29:35.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:34:28.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:44:33.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:54:33.000000 UTC,21,6.04,25.2,1
1535727,2023-03-16 16:59:28.000000 UTC,21,6.04,25.2,1
1535727,2023-03-17 00:34:33.000000 UTC,21,6.04,25.2,1
1535727,2023-03-15 01:39:29.000000 UTC,26,7.54,23.7,132
1535727,2023-03-16 15:54:34.000000 UTC,21,0.88,25.3,1
1535727,2023-03-15 13:19:30.000000 UTC,26,1.01,24.3,0
1535727,2023-03-16 01:34:42.000000 UTC,24,1.76,23.4,109
1535727,2023-03-14 11:19:41.000000 UTC,31,4.05,30.6,49
1535727,2023-03-14 11:24:28.000000 UTC,31,4.3,30.2,36
1535727,2023-03-15 06:09:33.000000 UTC,34,4.55,27.7,225
1535727,2023-03-15 10:29:52.000000 UTC,31,4.8,32.8,232
1535727,2023-03-16 08:29:29.000000 UTC,34,4.8,39.3,489
1535727,2023-03-14 04:24:28.000000 UTC,31,6.05,41.8,548
1535727,2023-03-14 07:34:30.000000 UTC,35,7.3,42.4,362
1535727,2023-03-14 07:39:31.000000 UTC,35,7.3,42.4,362
1535727,2023-03-02 00:30:05.000000 UTC,21,19.2,23.5,3
1535727,2023-03-02 00:34:46.000000 UTC,21,19.2,23.3,6
1535727,2023-03-02 00:39:40.000000 UTC,21,19.2,23.3,6
1535727,2023-03-31 00:04:19.000000 UTC,21.3,19.2,19.8,3
1535727,2023-03-31 00:04:19.000000 UTC,21.3,19.2,19.8,23
1535727,2023-03-01 23:48:46.000000 UTC,18,20.2,23.2,1
1535727,2023-03-01 23:49:38.000000 UTC,18,20.2,23.2,1
1535727,2023-03-01 19:44:45.000000 UTC,19,21.2,23.8,1
1535727,2023-03-03 00:59:38.000000 UTC,22,21.2,23.7,34
1535727,2023-03-30 01:19:19.000000 UTC,25.5,21.2,22,138
1535727,2023-03-01 16:19:47.000000 UTC,23,22.2,25.5,1
1535727,2023-03-30 14:39:19.000000 UTC,25.2,22.2,23.5,1
1535727,2023-03-01 17:39:44.000000 UTC,21,23.2,26.2,1
1535727,2023-03-05 01:09:44.000000 UTC,22,23.2,25,50
1535727,2023-03-06 18:09:38.000000 UTC,22,23.2,26.8,1
1535727,2023-03-02 15:49:38.000000 UTC,23,23.2,26.5,1
1535727,2023-03-02 14:49:45.000000 UTC,23,23.2,26.1,1
1535727,2023-03-02 14:54:44.000000 UTC,23,23.2,26.1,1
1535727,2023-05-27 23:29:19.000000 UTC,26,23.2,23.7,4
1535727,2023-05-24 19:19:20.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 19:19:20.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 19:19:20.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 16:44:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 16:46:04.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 16:46:04.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 21:14:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 21:44:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 21:44:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 20:09:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 20:09:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 20:09:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 17:29:20.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 19:09:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 22:44:35.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 21:44:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 22:34:19.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-24 22:44:35.000000 UTC,25.5,23.2,23.8,1
1535727,2023-05-26 19:49:28.000000 UTC,25.4,23.2,23.7,1
1535727,2023-05-26 19:49:28.000000 UTC,25.4,23.2,23.7,1
1535727,2023-03-28 17:14:19.000000 UTC,26.4,23.2,25.5,1
1535727,2023-03-27 20:04:19.000000 UTC,26.4,23.2,24.2,1
1535727,2023-05-26 19:39:19.000000 UTC,25.3,23.2,23.6,1
1535727,2023-03-27 20:54:19.000000 UTC,26.3,23.2,24.8,1
1535727,2023-03-06 19:59:38.000000 UTC,21,24.2,27.2,1
1535727,2023-03-06 19:54:44.000000 UTC,21,24.2,27.6,1
1535727,2023-03-07 01:19:38.000000 UTC,22,24.2,25.4,77
1535727,2023-03-05 01:29:38.000000 UTC,22,24.2,25.3,80
1535727,2023-03-03 15:44:52.000000 UTC,23,24.2,27.5,1
1535727,2023-03-03 14:44:57.000000 UTC,24,24.2,27.2,1
1535727,2023-03-01 14:14:38.000000 UTC,24,24.2,27.7,1
1535727,2023-03-01 14:19:44.000000 UTC,24,24.2,27.6,1
1535727,2023-03-03 01:39:38.000000 UTC,25,24.2,25.4,120
1535727,2023-06-12 06:59:20.000000 UTC,26.5,24.2,24.7,36
1535727,2023-05-27 14:14:25.000000 UTC,26.5,24.2,24.9,1
1535727,2023-05-27 23:59:19.000000 UTC,27.5,24.2,25.5,50
1535727,2023-05-26 22:04:19.000000 UTC,26.2,24.2,25.8,0
1535727,2023-04-02 20:14:19.000000 UTC,26.2,24.2,24.6,1
1535727,2023-05-26 16:34:19.000000 UTC,25.7,24.2,23.4,0
1535727,2023-05-27 13:14:19.000000 UTC,26.4,24.2,24.9,0
1535727,2023-05-27 13:14:19.000000 UTC,26.4,24.2,24.8,0
1535727,2023-03-28 14:49:37.000000 UTC,27.4,24.2,26.1,1
1535727,2023-05-26 16:24:19.000000 UTC,26.1,24.2,23.7,0
1535727,2023-06-12 06:44:20.000000 UTC,26.6,24.2,24.8,15
1535727,2023-05-24 14:14:19.000000 UTC,26.6,24.2,24.8,1
1535727,2023-04-02 01:14:30.000000 UTC,29.3,24.2,24.8,223
1535727,2023-06-12 06:34:19.000000 UTC,26.8,24.2,24.7,10
1535727,2023-03-04 23:39:46.000000 UTC,19,25.2,27.7,1
1535727,2023-03-05 00:14:43.000000 UTC,19,25.2,27.7,1
1535727,2023-03-05 00:19:38.000000 UTC,19,25.2,27.7,1
1535727,2023-03-05 00:24:38.000000 UTC,19,25.2,27.7,1
1535727,2023-03-05 00:29:38.000000 UTC,19,25.2,27.7,1
1535727,2023-03-07 23:34:33.000000 UTC,19,25.2,27.9,1
1535727,2023-03-07 23:39:33.000000 UTC,19,25.2,27.9,1
1535727,2023-03-07 23:44:33.000000 UTC,19,25.2,27.9,1
1535727,2023-03-07 23:49:33.000000 UTC,19,25.2,27.9,1
1535727,2023-03-08 00:04:40.000000 UTC,19,25.2,27.9,1
1535727,2023-03-08 00:14:40.000000 UTC,19,25.2,27.9,1
1535727,2023-03-08 00:24:38.000000 UTC,19,25.2,27.9,1
1535727,2023-03-08 00:29:33.000000 UTC,19,25.2,27.9,1
1535727,2023-03-04 22:34:37.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 22:39:38.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 22:44:38.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 22:49:37.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 23:14:51.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 23:19:52.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 23:24:48.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 23:29:37.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 20:49:44.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 20:54:38.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 20:59:38.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 21:04:38.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 21:09:38.000000 UTC,20,25.2,27.7,1
1535727,2023-03-04 21:29:45.000000 UTC,20,25.2,27.7,1
1535727,2023-03-07 23:29:27.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 23:29:40.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 22:29:51.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 21:34:33.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 21:39:33.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 21:44:32.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 22:09:50.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 22:14:37.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 22:19:44.000000 UTC,20,25.2,27.9,1
1535727,2023-03-07 22:24:40.000000 UTC,20,25.2,27.9,1
1535727,2023-03-04 19:39:45.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 19:50:03.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 19:54:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 19:54:59.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 19:59:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 20:04:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 20:09:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 20:14:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 21:44:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 21:49:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 22:29:45.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 21:34:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-04 21:39:38.000000 UTC,21,25.2,27.7,1
1535727,2023-03-07 19:24:41.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 19:29:55.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 19:34:35.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 19:44:35.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 19:49:35.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 20:14:51.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 20:24:41.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 20:29:35.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 20:34:33.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 20:44:38.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 21:24:39.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 21:24:58.000000 UTC,21,25.2,27.9,1
1535727,2023-03-07 21:29:33.000000 UTC,21,25.2,27.9,1
1535727,2023-03-04 17:04:58.000000 UTC,22,25.2,27.7,1
1535727,2023-03-04 17:09:38.000000 UTC,22,25.2,27.7,1
1535727,2023-03-04 17:19:38.000000 UTC,22,25.2,27.7,1
1535727,2023-03-07 17:49:39.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 17:59:33.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 18:04:37.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 18:09:33.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 18:19:45.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 17:04:39.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 17:09:31.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 17:14:33.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 17:19:33.000000 UTC,22,25.2,27.9,1
1535727,2023-03-07 17:24:33.000000 UTC,22,25.2,27.9,1
1535727,2023-03-08 00:39:49.000000 UTC,22,25.2,27.9,1
1535727,2023-03-08 00:44:36.000000 UTC,22,25.2,27.9,1
1535727,2023-03-04 16:50:05.000000 UTC,23,25.2,27.7,1
1535727,2023-03-04 16:54:38.000000 UTC,23,25.2,27.7,1
1535727,2023-03-07 16:34:33.000000 UTC,23,25.2,27.9,1
1535727,2023-03-07 16:39:34.000000 UTC,23,25.2,27.9,1
1535727,2023-03-07 16:44:33.000000 UTC,23,25.2,27.9,1
1535727,2023-03-04 16:19:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 15:14:54.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 15:19:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 15:24:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 15:29:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 15:34:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 15:59:47.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 16:04:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 16:09:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-04 16:14:38.000000 UTC,24,25.2,27.7,1
1535727,2023-03-07 15:39:38.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 15:44:37.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 15:49:35.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 15:54:33.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 15:59:35.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 16:24:39.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 16:29:36.000000 UTC,24,25.2,27.9,1
1535727,2023-03-08 14:34:36.000000 UTC,24,25.2,27.9,1
1535727,2023-03-08 14:34:41.000000 UTC,24,25.2,27.9,1
1535727,2023-03-08 14:39:34.000000 UTC,24,25.2,27.9,1
1535727,2023-03-08 14:44:35.000000 UTC,24,25.2,27.9,1
1535727,2023-03-08 14:49:34.000000 UTC,24,25.2,27.9,1
1535727,2023-03-07 14:49:34.000000 UTC,24,25.2,27.8,1
1535727,2023-03-08 01:39:43.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 01:44:34.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 01:49:33.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 01:59:32.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 02:09:48.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 02:24:39.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 02:29:32.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 13:34:53.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 13:39:33.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 14:14:45.000000 UTC,25,25.2,27.9,1
1535727,2023-03-08 14:19:32.000000 UTC,25,25.2,27.9,1
1535727,2023-03-11 01:54:33.000000 UTC,26,25.2,24.3,112
1535727,2023-03-11 02:04:48.000000 UTC,26,25.2,24.3,125
1535727,2023-03-11 15:29:33.000000 UTC,26,25.2,29.4,1
1535727,2023-03-11 15:20:01.000000 UTC,26,25.2,29.3,1
1535727,2023-03-11 15:24:49.000000 UTC,26,25.2,29.3,1
1535727,2023-03-11 14:51:44.000000 UTC,26,25.2,28.8,1
1535727,2023-03-11 14:54:11.000000 UTC,26,25.2,28.8,1
1535727,2023-03-11 14:55:38.000000 UTC,26,25.2,28.8,1
1535727,2023-03-08 02:44:33.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 03:09:39.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 03:24:33.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 02:34:33.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 02:39:33.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 13:19:35.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 13:29:40.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 13:14:58.000000 UTC,27,25.2,27.9,1
1535727,2023-03-08 11:44:41.000000 UTC,28,25.2,27.9,1
1535727,2023-03-08 11:54:36.000000 UTC,28,25.2,27.9,1
1535727,2023-03-08 12:04:36.000000 UTC,28,25.2,27.9,1
1535727,2023-03-08 12:09:45.000000 UTC,28,25.2,27.9,1
1535727,2023-03-08 12:14:39.000000 UTC,28,25.2,27.9,1
1535727,2023-06-09 14:54:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 15:34:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 15:34:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 15:34:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 16:14:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 23:29:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 23:29:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 23:44:20.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 23:54:39.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 19:29:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 19:29:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 20:24:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 20:34:41.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 20:34:41.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 20:49:28.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 20:49:28.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 17:49:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 17:49:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 18:14:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 18:14:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 21:59:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 22:19:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 22:44:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 22:44:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 16:24:20.000000 UTC,28,25.2,26.1,1
1535727,2023-06-09 17:09:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-10 01:44:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-10 01:44:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-10 01:44:19.000000 UTC,28,25.2,26.1,1
1535727,2023-06-10 02:29:37.000000 UTC,28,25.2,26.1,1
1535727,2023-06-10 00:04:23.000000 UTC,28,25.2,26.1,1
1535727,2023-06-10 00:04:23.000000 UTC,28,25.2,26.1,1
1535727,2023-09-23 23:59:35.000000 UTC,28,25.2,25.7,4
1535727,2023-09-23 19:04:30.000000 UTC,28,25.2,26,0
1535727,2023-03-08 03:34:34.000000 UTC,29,25.2,27.9,1
1535727,2023-03-08 03:39:33.000000 UTC,29,25.2,27.9,1
