generation_date,generation_kwh,generation_kwh_filled,expected_energy_kwh,actual_power_kw,expected_power_kw,ghi,elevation,temp,clouds_all,visibility,rain_1h,is_daytime,is_anomaly,long_gap,plant_capacity,plant_name,pr_hourly
2024-03-07 03:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-38.93798871160493,16.49625,0.0,3200.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 04:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-25.43912588411715,15.650833333333333,0.4583333333333333,3200.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 05:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-11.758606020309543,16.097083333333334,0.5416666666666666,3200.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 06:00:00+06:00,2.5603919334,2.5603919334,3.0940163477179152,2.5603919334,3.0940163477179152,14.57596684114061,1.9128041699585736,15.757083333333332,1.375,3268.75,0.0,True,False,0,269.28,HKL (GGI),0.8275301891305435
2024-03-07 07:00:00+06:00,16.0548948889,19.0899858667,39.069022318697805,19.265873866680003,39.069022318697805,181.35420235878897,15.41155506764356,18.1875,7.583333333333333,3418.75,0.0,True,False,0,269.28,HKL (GGI),0.410936694497635
2024-03-07 08:00:00+06:00,53.030918144400005,53.030918144400005,90.5089635777459,53.030918144400005,90.50896357774592,414.5519006396682,28.518379631754982,22.162499999999998,17.125,3576.3888888888887,0.0,True,False,0,269.28,HKL (GGI),0.5859189636929961
2024-03-07 09:00:00+06:00,94.0066183056,94.0066183056,135.49914022357814,94.0066183056,135.49914022357817,619.4692212718332,40.83881674114069,22.643749999999997,15.583333333333334,3743.055555555555,0.0,True,False,0,269.28,HKL (GGI),0.6937801830364821
2024-03-07 10:00:00+06:00,138.7184071,167.1081439111,170.3858264546097,166.46208852,170.3858264546097,771.9302959544738,51.5415477746974,24.847916666666666,4.791666666666667,3909.722222222222,0.0,True,False,0,269.28,HKL (GGI),0.814142877881654
2024-03-07 11:00:00+06:00,193.5150352611,193.5150352611,191.63265752328235,193.5150352611,191.63265752328235,859.1052772436532,58.872986848607134,27.545833333333334,2.375,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0098228441965271
2024-03-07 12:00:00+06:00,206.8757999833,206.8757999833,195.30397461792586,206.8757999833,195.3039746179259,874.2812005911295,60.29784791493668,27.919583333333332,8.583333333333334,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0592503321451197
2024-03-07 13:00:00+06:00,195.9654573667,195.9654573667,182.7018463478174,195.96545736669998,182.7018463478174,816.3211506263766,55.11727654663076,28.407083333333333,18.583333333333332,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0725970278025112
2024-03-07 14:00:00+06:00,127.0516313444,127.0516313444,154.66939075771006,127.0516313444,154.66939075771006,689.6339704004473,45.524934599792914,28.9275,21.708333333333332,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.8214400452603233
2024-03-07 15:00:00+06:00,80.9074575666,80.9074575666,112.5872554041032,80.9074575666,112.5872554041032,504.37470014041855,33.73360845975585,27.63083333333333,17.625,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.718620036310534
2024-03-07 16:00:00+06:00,45.6445542889,45.6445542889,61.736649787539086,45.6445542889,61.736649787539086,278.45908174510134,20.890529597488477,26.009583333333335,12.333333333333334,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.7393429096975859
2024-03-07 17:00:00+06:00,15.2606294722,15.2606294722,13.586771037609159,15.2606294722,13.58677103760916,61.33826082011357,7.526134246472428,25.629166666666666,22.666666666666668,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.1231976626350353
2024-03-07 18:00:00+06:00,0.19081256109999997,0.13112811109999997,0.002246574990079156,0.19081256109999997,0.0022465749900791566,0.01016409911262797,-6.086583445106904,25.181250000000002,40.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),84.93487283648469
2024-03-07 19:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-19.76953120821192,23.63791666666667,27.166666666666668,3971.3541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 20:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-33.35047452848905,21.6075,6.5,3908.8541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 21:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-46.55961153782339,21.204166666666666,1.8333333333333333,3846.3541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 22:00:00+06:00,0.0,0.0,0.0,,0.0,0.0,-58.76102572856644,19.995,4.0,3783.8541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-07 23:00:00+06:00,0.0,0.0,0.0,,0.0,0.0,-68.033505262813,18.31375,4.916666666666667,3721.3541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 00:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-69.95982484969208,17.820833333333336,5.083333333333333,3658.8541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 01:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-63.02527831116106,17.19875,2.625,3596.3541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 02:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-51.63244654800846,16.804166666666667,1.9166666666666667,3533.8541666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 03:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-38.70676836996982,16.029166666666665,1.625,3500.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 04:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-25.22371681574779,14.8425,0.0,3500.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 05:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-11.547384446550225,14.965833333333334,0.0,3500.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 06:00:00+06:00,2.5249061334,2.5249061334,3.3164437206485937,2.5249061334,3.316443720648594,15.60084796610875,2.1287149577786377,15.457083333333335,0.0,3500.0,0.0,True,False,0,269.28,HKL (GGI),0.7613294076662958
2024-03-08 07:00:00+06:00,19.7345890889,19.7345890889,39.85777581089833,19.734589088899998,39.85777581089833,184.71952382680942,15.640713628199606,18.6525,0.0,3614.5833333333335,0.0,True,False,0,269.28,HKL (GGI),0.4951251967126566
2024-03-08 08:00:00+06:00,35.3377759833,35.3377759833,91.51483606327092,35.3377759833,91.51483606327093,418.08059688792576,28.770863828643815,22.756249999999998,0.0,3864.5833333333335,0.0,True,False,0,269.28,HKL (GGI),0.3861425917746102
2024-03-08 09:00:00+06:00,96.95323110550001,96.95323110550001,136.8784145089869,96.9532311055,136.8784145089869,622.8481165950368,41.12767328302346,23.80583333333333,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.7083164387408537
2024-03-08 10:00:00+06:00,125.9542508056,125.9542508056,171.76175461995027,125.9542508056,171.76175461995027,775.0718243122034,51.880909036427674,25.85083333333333,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.7333078954875226
2024-03-08 11:00:00+06:00,165.3416978556,165.3416978556,192.81809505506808,165.3416978556,192.81809505506808,861.9656558738957,59.258936734331,28.265416666666667,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.8575009405023893
2024-03-08 12:00:00+06:00,198.0331019779,198.0331019779,196.37664402276513,198.03310197789997,196.37664402276516,876.8423408192433,60.67191129229108,28.565833333333334,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0084351067479431
2024-03-08 13:00:00+06:00,190.4004066111,190.4004066111,183.90483892826327,190.4004066111,183.90483892826327,818.5880562273657,55.41431988310048,29.37625,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0353202652017792
2024-03-08 14:00:00+06:00,171.8983382333,171.8983382333,155.9923290222964,171.8983382333,155.9923290222964,691.633550455193,45.743399706274424,30.361666666666665,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.1019666115038909
2024-03-08 15:00:00+06:00,133.9975740222,133.9975740222,113.55469237577354,133.99757402219998,113.55469237577354,506.1520899821209,33.89777751974303,28.888749999999998,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.1800267449871396
2024-03-08 16:00:00+06:00,64.2090281945,64.2090281945,62.32358756195573,64.2090281945,62.323587561955726,280.0527452067533,21.0207886830728,26.95125,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0302524406296403
2024-03-08 17:00:00+06:00,13.3420639555,13.3420639555,13.859972219388844,13.3420639555,13.859972219388844,62.36233909673047,7.636658131247915,26.397916666666664,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.9626328064955039
2024-03-08 18:00:00+06:00,0.20604255,0.1365981722,0.002915966928415488,0.20604255000000002,0.002915966928415488,0.013161574901612615,-5.9850589186512115,25.564999999999998,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),70.66011208568877
2024-03-08 19:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-19.667072456189718,22.769583333333333,0.0,3979.1666666666665,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 20:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-33.23518050171143,19.707916666666666,0.0,3933.7121212121215,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 21:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-46.41319316209848,19.6225,0.0,3888.257575757576,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 22:00:00+06:00,0.0,0.0,0.0,,0.0,0.0,-58.55048584523842,19.023333333333333,0.0,3842.80303030303,0.0,False,False,0,269.28,HKL (GGI),
2024-03-08 23:00:00+06:00,0.0,0.0,0.0,,0.0,0.0,-67.71259462053868,18.236666666666668,0.0,3797.3484848484845,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 00:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-69.57203493429189,18.2525,0.0,3751.8939393939395,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 01:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-62.693904579262174,17.88083333333333,0.0,3706.439393939394,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 02:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-51.3632727063042,17.319583333333334,0.0,3660.9848484848485,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 03:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-38.472241146265624,16.382916666666667,0.0,3615.5303030303025,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 04:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-25.005546407607152,16.28375,0.0,3570.0757575757575,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 05:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-11.333913064687307,17.58125,9.166666666666666,3524.621212121212,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 06:00:00+06:00,2.8629931778,2.8629931778,3.5620798368449362,2.8629931778,3.5620798368449367,16.67463170722673,2.346407097864424,17.35083333333333,10.833333333333334,3408.3333333333335,0.0,True,False,0,269.28,HKL (GGI),0.8037420015649782
2024-03-09 07:00:00+06:00,3.2867126222,3.2867126222,40.744717737961444,3.2867126222,40.74471773796145,188.1081275701945,15.8712244432721,19.56208333333333,0.0,3208.3333333333335,0.0,True,False,0,269.28,HKL (GGI),0.08066598088462895
